payment_id,customer_id,amount_inr,payment_method,failure_type,hour_of_day,minutes_since_failure,retry_count,previous_payments,previous_successes,previous_success_rate,recovered
PAY_02075,CUST_0694,2805.95,upi,insufficient_funds,20,1965,2,1,0,0.0,0
PAY_02076,CUST_1625,493.8,wallet,network_timeout,10,788,2,2,1,0.5,0
PAY_02077,CUST_0322,3289.74,card,checkout_abandoned,15,1559,1,4,3,0.75,0
PAY_02078,CUST_0291,5107.19,wallet,card_declined,22,2096,2,13,11,0.846,1
PAY_02079,CUST_0283,2068.1,card,insufficient_funds,18,1413,1,8,5,0.625,0
PAY_02080,CUST_1069,8772.56,card,card_declined,2,2138,2,14,8,0.571,0
PAY_02081,CUST_0051,625.63,wallet,insufficient_funds,21,1546,1,12,10,0.833,0
PAY_02082,CUST_1295,3113.14,netbanking,card_declined,12,1000,1,13,8,0.615,1
PAY_02083,CUST_0674,795.81,card,checkout_abandoned,4,2124,1,4,2,0.5,0
PAY_02084,CUST_1196,4198.05,upi,card_declined,16,1973,2,8,4,0.5,0
PAY_02085,CUST_1539,2939.02,netbanking,checkout_abandoned,23,2013,2,0,0,0.75,0
PAY_02086,CUST_1172,7605.5,netbanking,insufficient_funds,20,1725,1,5,1,0.2,0
PAY_02087,CUST_1984,2684.66,upi,insufficient_funds,3,211,2,4,1,0.25,0
PAY_02088,CUST_1978,1302.89,card,insufficient_funds,15,1662,1,2,2,1.0,0
PAY_02089,CUST_1529,1215.23,card,checkout_abandoned,3,493,2,0,0,0.75,0
PAY_02090,CUST_1353,1473.51,upi,network_timeout,15,581,1,5,4,0.8,1
PAY_02091,CUST_1429,1196.27,upi,insufficient_funds,11,1683,2,1,1,1.0,0
PAY_02092,CUST_0561,5288.18,card,checkout_abandoned,23,1604,0,9,3,0.333,1
PAY_02093,CUST_1246,4994.3,card,network_timeout,0,162,1,4,2,0.5,1
PAY_02094,CUST_1466,543.64,card,card_declined,9,2140,1,3,3,1.0,0
PAY_02095,CUST_2332,1856.09,upi,checkout_abandoned,18,1487,1,1,0,0.0,0
PAY_02096,CUST_0730,1892.28,card,insufficient_funds,12,1814,1,6,5,0.833,1
PAY_02097,CUST_1754,963.44,card,card_declined,11,1952,0,2,0,0.0,0
PAY_02098,CUST_0489,2555.85,card,network_timeout,16,1171,2,8,6,0.75,1
PAY_02099,CUST_0236,5791.94,netbanking,card_declined,7,719,0,14,7,0.5,0
PAY_02100,CUST_2487,3673.83,upi,card_declined,6,2,0,10,6,0.6,1
PAY_02101,CUST_0639,5288.01,card,checkout_abandoned,8,1555,2,1,1,1.0,0
PAY_02102,CUST_1583,1013.1,card,card_declined,9,814,0,1,1,1.0,0
PAY_02103,CUST_0649,1853.35,card,checkout_abandoned,5,907,2,13,7,0.538,0
PAY_02104,CUST_0828,975.57,upi,checkout_abandoned,16,1413,1,13,10,0.769,1
PAY_02105,CUST_1920,2180.01,upi,network_timeout,8,898,2,5,4,0.8,0
PAY_02106,CUST_0679,2342.8,upi,checkout_abandoned,9,300,0,6,3,0.5,1
PAY_02107,CUST_0164,3879.31,upi,checkout_abandoned,4,1880,2,5,3,0.6,0
PAY_02108,CUST_1036,5147.86,card,checkout_abandoned,21,876,2,8,3,0.375,0
PAY_02109,CUST_1918,3123.54,card,insufficient_funds,3,1555,1,3,1,0.333,0
PAY_02110,CUST_1934,904.52,card,card_declined,13,1534,1,14,8,0.571,1
PAY_02111,CUST_1491,610.21,upi,network_timeout,22,539,1,6,6,1.0,0
PAY_02112,CUST_1908,2728.64,card,network_timeout,16,1925,1,2,1,0.5,0
PAY_02113,CUST_2010,5978.7,upi,card_declined,23,2135,1,4,2,0.5,0
PAY_02114,CUST_1408,1764.65,card,network_timeout,3,1515,1,13,10,0.769,1
PAY_02115,CUST_1141,530.4,upi,card_declined,11,1836,0,4,3,0.75,0
PAY_02116,CUST_2052,9540.93,card,checkout_abandoned,23,1319,1,12,7,0.583,0
PAY_02117,CUST_1709,2662.62,card,insufficient_funds,1,666,1,11,2,0.182,0
PAY_02118,CUST_1321,2064.11,upi,card_declined,23,488,0,14,5,0.357,0
PAY_02119,CUST_0271,707.09,card,card_declined,2,2036,1,2,2,1.0,0
PAY_02120,CUST_1992,1823.5,card,card_declined,16,1449,1,5,5,1.0,0
PAY_02121,CUST_0120,3118.32,card,insufficient_funds,19,1048,1,12,5,0.417,0
PAY_02122,CUST_2005,2691.78,upi,card_declined,5,1811,0,1,1,1.0,1
PAY_02123,CUST_1401,1044.85,card,insufficient_funds,20,1213,2,0,0,0.75,0
PAY_02124,CUST_1407,1719.67,wallet,card_declined,13,946,1,0,0,0.75,0
PAY_02125,CUST_2393,1099.64,wallet,insufficient_funds,15,129,1,1,1,1.0,1
PAY_02126,CUST_0458,6814.93,netbanking,insufficient_funds,2,1920,2,11,5,0.455,0
PAY_02127,CUST_1067,3682.85,card,insufficient_funds,1,154,0,5,5,1.0,0
PAY_02128,CUST_1838,1183.31,upi,insufficient_funds,1,732,0,2,0,0.0,0
PAY_02129,CUST_2261,706.81,card,card_declined,8,1301,0,10,5,0.5,0
PAY_02130,CUST_2085,2248.0,netbanking,card_declined,7,1366,1,4,1,0.25,0
PAY_02131,CUST_1724,1213.53,upi,card_declined,15,1402,1,2,1,0.5,0
PAY_02132,CUST_1329,1288.07,card,checkout_abandoned,5,1817,2,14,14,1.0,0
PAY_02133,CUST_2269,725.87,card,checkout_abandoned,10,1105,2,8,7,0.875,0
PAY_02134,CUST_1771,801.44,netbanking,checkout_abandoned,22,1917,1,6,5,0.833,0
PAY_02135,CUST_1389,2050.17,netbanking,network_timeout,23,1259,0,13,6,0.462,1
PAY_02136,CUST_1223,1453.95,upi,network_timeout,17,1012,1,3,1,0.333,0
PAY_02137,CUST_0825,13263.26,upi,insufficient_funds,13,833,1,8,6,0.75,0
PAY_02138,CUST_0017,2895.59,netbanking,checkout_abandoned,17,995,1,11,4,0.364,1
PAY_02139,CUST_1793,716.36,netbanking,checkout_abandoned,17,1025,1,0,0,0.75,0
PAY_02140,CUST_1953,526.91,netbanking,checkout_abandoned,18,2042,1,4,1,0.25,0
PAY_02141,CUST_0133,2475.21,card,checkout_abandoned,9,359,1,1,1,1.0,0
PAY_02142,CUST_1130,1310.35,upi,insufficient_funds,8,1008,1,7,7,1.0,0
PAY_02143,CUST_0830,5222.45,netbanking,checkout_abandoned,13,269,1,10,4,0.4,1
PAY_02144,CUST_2411,2255.29,card,checkout_abandoned,23,8,0,2,1,0.5,0
PAY_02145,CUST_2054,368.53,card,insufficient_funds,16,982,1,2,0,0.0,0
PAY_02146,CUST_0072,796.32,card,checkout_abandoned,13,1047,1,6,4,0.667,1
PAY_02147,CUST_1025,1048.71,card,card_declined,23,633,0,5,2,0.4,0
PAY_02148,CUST_2172,2563.61,netbanking,checkout_abandoned,5,1305,2,1,0,0.0,0
PAY_02149,CUST_1635,775.37,card,checkout_abandoned,18,36,2,10,10,1.0,1
PAY_02150,CUST_0342,2034.07,upi,card_declined,16,1606,1,11,5,0.455,0
PAY_02151,CUST_1070,618.08,card,checkout_abandoned,6,900,1,6,1,0.167,0
PAY_02152,CUST_0201,1808.93,netbanking,card_declined,13,171,2,5,2,0.4,0
PAY_02153,CUST_0604,2420.1,netbanking,checkout_abandoned,12,2008,0,2,2,1.0,1
PAY_02154,CUST_1014,5795.0,upi,checkout_abandoned,14,1243,0,4,3,0.75,1
PAY_02155,CUST_2184,2190.76,upi,network_timeout,22,1020,1,7,7,1.0,1
PAY_02156,CUST_0454,936.5,card,checkout_abandoned,6,1320,1,14,8,0.571,1
PAY_02157,CUST_1312,5942.86,netbanking,card_declined,9,1191,1,2,2,1.0,1
PAY_02158,CUST_1639,1554.64,upi,insufficient_funds,14,1468,1,12,8,0.667,0
PAY_02159,CUST_1930,3342.24,card,insufficient_funds,2,1570,0,7,7,1.0,0
PAY_02160,CUST_1516,1102.38,wallet,card_declined,1,588,1,8,2,0.25,0
PAY_02161,CUST_0327,1935.58,card,insufficient_funds,9,1395,0,4,4,1.0,0
PAY_02162,CUST_2092,948.16,upi,insufficient_funds,19,1656,2,14,5,0.357,0
PAY_02163,CUST_2368,2329.36,card,insufficient_funds,8,300,0,0,0,0.75,1
PAY_02164,CUST_2126,3424.14,upi,insufficient_funds,14,1705,0,3,3,1.0,0
PAY_02165,CUST_0466,1211.61,card,checkout_abandoned,18,751,0,4,1,0.25,1
PAY_02166,CUST_0731,1158.33,card,insufficient_funds,15,297,1,8,2,0.25,1
PAY_02167,CUST_0147,2394.66,upi,checkout_abandoned,14,1534,2,6,4,0.667,0
PAY_02168,CUST_1932,930.32,wallet,insufficient_funds,13,1668,1,13,6,0.462,0
PAY_02169,CUST_0536,534.42,card,insufficient_funds,12,1198,2,2,2,1.0,0
PAY_02170,CUST_2352,2387.73,upi,network_timeout,23,1331,1,8,4,0.5,1
PAY_02171,CUST_1563,1651.41,upi,insufficient_funds,9,979,1,7,7,1.0,0
PAY_02172,CUST_0802,1623.69,netbanking,insufficient_funds,1,943,2,4,3,0.75,0
PAY_02173,CUST_1145,2730.93,card,network_timeout,21,705,1,0,0,0.75,1
PAY_02174,CUST_0896,3053.8,upi,card_declined,11,1683,2,12,6,0.5,1
PAY_02175,CUST_0233,1582.47,wallet,insufficient_funds,23,1057,2,3,1,0.333,0
PAY_02176,CUST_0383,733.19,card,network_timeout,16,276,0,2,1,0.5,1
PAY_02177,CUST_1338,1079.95,card,insufficient_funds,13,521,0,8,1,0.125,0
PAY_02178,CUST_2490,2874.15,netbanking,checkout_abandoned,14,772,2,2,2,1.0,0
PAY_02179,CUST_0438,2007.54,card,insufficient_funds,8,1610,0,9,9,1.0,0
PAY_02180,CUST_2385,1159.49,card,checkout_abandoned,17,1928,2,10,6,0.6,1
PAY_02181,CUST_0410,961.06,card,checkout_abandoned,7,360,0,3,2,0.667,1
PAY_02182,CUST_1773,2950.71,netbanking,checkout_abandoned,23,310,1,1,0,0.0,0
PAY_02183,CUST_2305,1507.52,wallet,checkout_abandoned,14,1123,1,1,0,0.0,0
PAY_02184,CUST_0060,3286.95,upi,card_declined,11,2004,0,0,0,0.75,0
PAY_02185,CUST_0730,3637.35,upi,network_timeout,6,624,2,7,1,0.143,1
PAY_02186,CUST_1283,1401.46,card,card_declined,19,1359,2,5,5,1.0,1
PAY_02187,CUST_1351,3847.81,card,checkout_abandoned,11,1560,0,11,3,0.273,0
PAY_02188,CUST_2182,2010.76,card,network_timeout,11,15,2,5,3,0.6,1
PAY_02189,CUST_0804,2229.98,card,insufficient_funds,3,788,2,9,7,0.778,0
PAY_02190,CUST_0223,312.48,card,checkout_abandoned,17,336,0,7,1,0.143,1
PAY_02191,CUST_1631,827.83,upi,card_declined,1,2134,2,6,1,0.167,0
PAY_02192,CUST_1051,864.53,card,network_timeout,11,113,0,11,10,0.909,1
PAY_02193,CUST_0504,1394.96,card,checkout_abandoned,18,284,0,7,5,0.714,1
PAY_02194,CUST_0233,1972.43,card,card_declined,10,1668,2,8,3,0.375,0
PAY_02195,CUST_0826,2038.04,card,network_timeout,3,343,0,6,5,0.833,0
PAY_02196,CUST_2240,2262.31,card,checkout_abandoned,23,549,2,10,6,0.6,1
PAY_02197,CUST_0109,1040.63,card,card_declined,0,1197,1,4,2,0.5,0
PAY_02198,CUST_1587,3129.51,card,network_timeout,16,1231,1,0,0,0.75,1
PAY_02199,CUST_0642,7653.92,upi,insufficient_funds,0,2155,2,6,5,0.833,0
PAY_02200,CUST_1551,1356.8,netbanking,checkout_abandoned,16,1837,2,4,2,0.5,0
PAY_02201,CUST_2182,1058.5,netbanking,card_declined,23,1809,2,13,5,0.385,0
PAY_02202,CUST_0792,1040.31,netbanking,checkout_abandoned,12,1948,1,14,5,0.357,0
PAY_02203,CUST_1008,1927.38,upi,checkout_abandoned,0,1205,2,3,3,1.0,1
PAY_02204,CUST_1020,1181.96,wallet,card_declined,1,1816,1,6,2,0.333,0
PAY_02205,CUST_1775,450.92,upi,insufficient_funds,5,1528,1,6,5,0.833,0
PAY_02206,CUST_1893,561.24,upi,network_timeout,8,1086,2,3,2,0.667,0
PAY_02207,CUST_0994,4071.2,card,checkout_abandoned,21,2024,1,0,0,0.75,0
PAY_02208,CUST_0223,5018.96,card,insufficient_funds,1,308,0,14,10,0.714,1
PAY_02209,CUST_1360,6473.38,card,card_declined,12,829,0,9,8,0.889,0
PAY_02210,CUST_1744,2157.24,card,card_declined,17,751,0,6,3,0.5,0
PAY_02211,CUST_1155,814.7,netbanking,checkout_abandoned,15,1173,0,2,1,0.5,1
PAY_02212,CUST_1243,1267.91,card,network_timeout,19,724,2,7,4,0.571,0
PAY_02213,CUST_1670,545.9,upi,checkout_abandoned,16,917,0,4,2,0.5,0
PAY_02214,CUST_1043,529.34,netbanking,network_timeout,0,2139,0,3,2,0.667,1
PAY_02215,CUST_1792,2207.8,upi,checkout_abandoned,21,1623,0,14,7,0.5,0
PAY_02216,CUST_1584,2770.41,card,card_declined,11,1742,0,9,7,0.778,0
PAY_02217,CUST_0251,8623.45,card,card_declined,11,760,2,4,4,1.0,0
PAY_02218,CUST_0044,1684.24,card,checkout_abandoned,21,697,0,3,1,0.333,1
PAY_02219,CUST_2427,607.45,wallet,checkout_abandoned,18,1112,0,11,7,0.636,1
PAY_02220,CUST_1329,1632.72,upi,insufficient_funds,2,891,0,9,7,0.778,1
PAY_02221,CUST_1952,1435.94,upi,insufficient_funds,7,1407,0,12,6,0.5,0
PAY_02222,CUST_1419,1215.07,upi,network_timeout,8,587,0,11,6,0.545,1
PAY_02223,CUST_0652,2369.75,upi,insufficient_funds,22,306,0,6,3,0.5,0
PAY_02224,CUST_0280,681.27,upi,card_declined,2,871,1,9,9,1.0,0
PAY_02225,CUST_2125,1998.43,card,checkout_abandoned,11,1772,0,5,0,0.0,1
PAY_02226,CUST_0293,3031.44,card,insufficient_funds,11,174,2,1,1,1.0,1
PAY_02227,CUST_1006,5604.54,card,checkout_abandoned,4,181,2,0,0,0.75,1
PAY_02228,CUST_0963,2307.32,upi,card_declined,12,1803,1,1,1,1.0,1
PAY_02229,CUST_0434,4146.58,netbanking,card_declined,5,823,1,13,8,0.615,0
PAY_02230,CUST_2306,1261.96,upi,checkout_abandoned,9,1150,2,12,9,0.75,0
PAY_02231,CUST_1313,1411.08,upi,insufficient_funds,18,1654,2,5,1,0.2,0
PAY_02232,CUST_1525,5291.3,wallet,checkout_abandoned,20,1307,0,13,9,0.692,0
PAY_02233,CUST_0950,600.81,card,card_declined,0,2098,1,11,5,0.455,0
PAY_02234,CUST_1398,1303.79,card,checkout_abandoned,9,425,0,2,0,0.0,0
PAY_02235,CUST_2210,4439.51,wallet,checkout_abandoned,0,1785,1,3,0,0.0,0
PAY_02236,CUST_2435,1520.28,wallet,checkout_abandoned,2,976,2,5,4,0.8,0
PAY_02237,CUST_0738,1432.33,upi,card_declined,0,273,1,12,8,0.667,0
PAY_02238,CUST_1348,1455.75,card,insufficient_funds,19,999,1,9,5,0.556,0
PAY_02239,CUST_0908,1976.86,wallet,insufficient_funds,12,1082,0,5,5,1.0,1
PAY_02240,CUST_0066,4291.57,netbanking,network_timeout,5,209,2,12,5,0.417,0
PAY_02241,CUST_1671,3770.37,upi,insufficient_funds,11,1044,2,4,4,1.0,0
PAY_02242,CUST_2092,1816.57,card,card_declined,17,66,1,13,11,0.846,1
PAY_02243,CUST_1165,4313.28,upi,insufficient_funds,6,1437,1,10,8,0.8,0
PAY_02244,CUST_2392,2366.05,netbanking,insufficient_funds,10,1335,1,10,9,0.9,0
PAY_02245,CUST_1881,3579.0,netbanking,insufficient_funds,3,264,2,1,1,1.0,0
PAY_02246,CUST_2427,790.64,upi,card_declined,5,1235,1,2,1,0.5,0
PAY_02247,CUST_0076,7232.82,upi,insufficient_funds,5,575,2,14,8,0.571,0
PAY_02248,CUST_0529,2146.75,upi,network_timeout,2,1395,0,11,11,1.0,0
PAY_02249,CUST_0694,199.72,upi,insufficient_funds,19,511,2,3,1,0.333,0
PAY_02250,CUST_1359,6789.71,card,insufficient_funds,19,1935,2,12,9,0.75,0
PAY_02251,CUST_2333,1807.29,card,network_timeout,12,1105,2,4,3,0.75,0
PAY_02252,CUST_1016,1311.79,card,checkout_abandoned,5,2156,1,5,5,1.0,1
PAY_02253,CUST_0571,1108.76,netbanking,insufficient_funds,1,173,1,4,2,0.5,0
PAY_02254,CUST_1103,2558.42,card,network_timeout,23,1812,1,7,5,0.714,1
PAY_02255,CUST_1155,884.33,card,checkout_abandoned,10,122,0,11,10,0.909,1
PAY_02256,CUST_0803,1134.58,wallet,network_timeout,12,50,0,2,0,0.0,0
PAY_02257,CUST_1784,1156.6,upi,checkout_abandoned,12,365,0,14,8,0.571,0
PAY_02258,CUST_0070,1424.74,card,checkout_abandoned,17,663,1,4,2,0.5,0
PAY_02259,CUST_0768,1191.99,card,card_declined,10,1938,0,14,7,0.5,0
PAY_02260,CUST_0503,3560.99,netbanking,insufficient_funds,13,1679,2,13,13,1.0,0
PAY_02261,CUST_0178,2235.88,card,checkout_abandoned,18,163,2,8,7,0.875,1
PAY_02262,CUST_0221,2465.06,upi,checkout_abandoned,23,1946,1,1,1,1.0,1
PAY_02263,CUST_2145,2933.71,upi,network_timeout,16,511,1,8,4,0.5,0
PAY_02264,CUST_1215,1670.81,card,card_declined,5,1969,2,11,8,0.727,0
PAY_02265,CUST_2438,795.76,upi,network_timeout,4,438,0,14,9,0.643,1
PAY_02266,CUST_0457,7628.75,card,card_declined,9,1449,0,1,1,1.0,1
PAY_02267,CUST_2368,3780.34,upi,checkout_abandoned,19,1354,2,11,5,0.455,0
PAY_02268,CUST_1254,6540.73,card,network_timeout,21,1829,2,4,2,0.5,0
PAY_02269,CUST_0272,4118.21,card,checkout_abandoned,11,1339,1,11,7,0.636,0
PAY_02270,CUST_0501,1245.44,card,checkout_abandoned,4,346,2,8,7,0.875,0
PAY_02271,CUST_1217,275.11,netbanking,network_timeout,15,2151,0,12,5,0.417,1
PAY_02272,CUST_1705,673.35,card,network_timeout,15,848,2,0,0,0.75,1
PAY_02273,CUST_2058,2995.18,card,checkout_abandoned,3,2038,1,7,3,0.429,0
PAY_02274,CUST_2298,1659.29,card,checkout_abandoned,21,181,2,10,7,0.7,0
PAY_02275,CUST_2226,1286.48,upi,checkout_abandoned,22,1956,0,5,3,0.6,1
PAY_02276,CUST_1459,244.47,card,card_declined,23,627,1,4,4,1.0,1
PAY_02277,CUST_0072,1781.2,wallet,network_timeout,12,2085,2,4,0,0.0,0
PAY_02278,CUST_0260,757.57,upi,card_declined,19,1676,1,11,6,0.545,1
PAY_02279,CUST_2487,1008.31,upi,checkout_abandoned,0,2104,2,3,0,0.0,0
PAY_02280,CUST_0395,3553.28,upi,network_timeout,1,403,2,14,10,0.714,1
PAY_02281,CUST_0235,790.15,card,insufficient_funds,0,1593,0,3,1,0.333,0
PAY_02282,CUST_2046,852.86,wallet,card_declined,13,1603,2,6,2,0.333,0
PAY_02283,CUST_1377,2088.09,wallet,insufficient_funds,10,1944,1,14,5,0.357,0
PAY_02284,CUST_1041,3617.11,card,checkout_abandoned,16,1659,1,0,0,0.75,0
PAY_02285,CUST_1117,1304.24,upi,card_declined,5,197,1,5,2,0.4,0
PAY_02286,CUST_1704,5821.51,card,card_declined,7,1900,2,12,10,0.833,0
PAY_02287,CUST_2489,647.17,upi,checkout_abandoned,8,587,1,4,3,0.75,1
PAY_02288,CUST_1692,562.45,netbanking,checkout_abandoned,16,2089,1,4,3,0.75,0
PAY_02289,CUST_1425,525.38,wallet,card_declined,7,1666,1,0,0,0.75,0
PAY_02290,CUST_0533,480.0,card,insufficient_funds,21,1614,0,2,2,1.0,0
PAY_02291,CUST_0849,2356.14,upi,checkout_abandoned,5,1386,1,2,2,1.0,1
PAY_02292,CUST_0732,823.29,upi,checkout_abandoned,15,1459,0,13,7,0.538,1
PAY_02293,CUST_1831,582.53,card,network_timeout,5,1222,0,8,6,0.75,1
PAY_02294,CUST_1800,2439.09,upi,insufficient_funds,11,1693,1,3,2,0.667,0
PAY_02295,CUST_0095,3479.7,upi,insufficient_funds,14,1991,0,12,10,0.833,1
PAY_02296,CUST_0030,4172.32,netbanking,card_declined,18,409,2,9,7,0.778,0
PAY_02297,CUST_2373,3625.58,wallet,checkout_abandoned,22,1799,2,4,2,0.5,0
PAY_02298,CUST_1225,863.56,card,card_declined,7,1596,1,3,3,1.0,0
PAY_02299,CUST_2310,2244.9,card,card_declined,18,1260,1,3,3,1.0,0
PAY_02300,CUST_0337,2678.57,card,checkout_abandoned,16,1964,1,10,6,0.6,0
PAY_02301,CUST_0928,1231.07,card,checkout_abandoned,18,2022,2,10,10,1.0,0
PAY_02302,CUST_1279,2053.59,upi,checkout_abandoned,12,979,1,9,4,0.444,1
PAY_02303,CUST_0489,661.33,netbanking,network_timeout,5,147,1,6,5,0.833,1
PAY_02304,CUST_1221,1089.49,card,network_timeout,14,48,0,7,4,0.571,1
PAY_02305,CUST_0643,2423.51,upi,insufficient_funds,9,1327,0,13,8,0.615,0
PAY_02306,CUST_1385,6012.38,card,insufficient_funds,11,728,0,8,4,0.5,0
PAY_02307,CUST_1064,4521.93,card,network_timeout,4,484,0,9,1,0.111,0
PAY_02308,CUST_0883,3054.06,netbanking,insufficient_funds,9,209,0,3,3,1.0,0
PAY_02309,CUST_1864,1918.51,upi,network_timeout,14,575,2,6,4,0.667,1
PAY_02310,CUST_0574,1694.86,card,checkout_abandoned,1,1353,1,0,0,0.75,1
PAY_02311,CUST_0714,565.36,wallet,checkout_abandoned,8,1716,0,6,4,0.667,1
PAY_02312,CUST_1176,922.55,upi,card_declined,14,1803,2,12,6,0.5,0
PAY_02313,CUST_0705,946.96,card,insufficient_funds,11,1427,2,10,4,0.4,0
PAY_02314,CUST_1166,2850.78,upi,card_declined,23,198,2,13,7,0.538,0
PAY_02315,CUST_0434,3833.37,upi,insufficient_funds,22,1514,2,5,2,0.4,0
PAY_02316,CUST_1168,3244.77,card,insufficient_funds,8,923,0,11,8,0.727,1
PAY_02317,CUST_1232,4636.31,netbanking,card_declined,23,281,1,10,7,0.7,0
PAY_02318,CUST_1335,1907.12,upi,checkout_abandoned,14,1453,2,10,6,0.6,1
PAY_02319,CUST_1317,819.91,upi,network_timeout,7,2066,0,11,5,0.455,1
PAY_02320,CUST_1209,1729.51,netbanking,checkout_abandoned,17,1960,1,7,6,0.857,0
PAY_02321,CUST_0938,1007.95,upi,card_declined,2,1688,0,5,1,0.2,0
PAY_02322,CUST_0854,3046.75,card,card_declined,14,476,0,8,6,0.75,1
PAY_02323,CUST_1322,1350.56,card,insufficient_funds,22,1072,2,5,1,0.2,0
PAY_02324,CUST_0716,1663.56,card,card_declined,21,1141,2,10,5,0.5,0
PAY_02325,CUST_0818,3135.17,card,insufficient_funds,2,890,0,12,10,0.833,1
PAY_02326,CUST_1836,994.92,card,checkout_abandoned,22,38,2,0,0,0.75,0
PAY_02327,CUST_1933,3892.17,upi,card_declined,9,1232,0,9,7,0.778,1
PAY_02328,CUST_1359,612.45,card,card_declined,20,843,1,6,6,1.0,0
PAY_02329,CUST_1915,2300.27,card,network_timeout,12,745,1,1,1,1.0,1
PAY_02330,CUST_0275,1673.75,upi,network_timeout,10,746,1,3,2,0.667,1
PAY_02331,CUST_2166,3489.16,card,network_timeout,10,1605,0,12,6,0.5,0
PAY_02332,CUST_0517,599.47,upi,insufficient_funds,3,383,0,5,3,0.6,1
PAY_02333,CUST_1054,528.96,upi,checkout_abandoned,16,1184,2,1,0,0.0,0
PAY_02334,CUST_1168,3279.93,card,card_declined,9,310,0,11,9,0.818,1
PAY_02335,CUST_0976,1316.6,card,insufficient_funds,7,2020,0,3,2,0.667,0
PAY_02336,CUST_0080,1673.88,upi,checkout_abandoned,12,798,0,5,3,0.6,1
PAY_02337,CUST_1905,1061.82,card,checkout_abandoned,7,1968,0,2,2,1.0,1
PAY_02338,CUST_0315,3736.07,upi,insufficient_funds,1,133,0,11,9,0.818,1
PAY_02339,CUST_2199,2286.81,upi,network_timeout,18,1571,0,13,13,1.0,1
PAY_02340,CUST_0340,2182.17,upi,card_declined,20,1957,2,14,5,0.357,1
PAY_02341,CUST_1582,706.16,card,card_declined,20,332,1,1,1,1.0,1
PAY_02342,CUST_2171,2688.52,wallet,card_declined,21,2060,0,13,7,0.538,0
PAY_02343,CUST_1664,813.85,card,checkout_abandoned,1,2039,0,9,3,0.333,1
PAY_02344,CUST_0954,1062.84,netbanking,insufficient_funds,15,1864,2,12,11,0.917,0
PAY_02345,CUST_1576,603.81,netbanking,checkout_abandoned,4,1560,2,1,1,1.0,0
PAY_02346,CUST_2154,1588.12,card,card_declined,13,8,2,12,12,1.0,0
PAY_02347,CUST_1551,4218.02,card,checkout_abandoned,23,249,0,4,2,0.5,0
PAY_02348,CUST_0916,2157.92,card,checkout_abandoned,9,745,2,5,4,0.8,0
PAY_02349,CUST_0613,1264.06,wallet,card_declined,12,1686,1,13,11,0.846,0
PAY_02350,CUST_1768,1964.24,card,card_declined,23,943,0,10,9,0.9,0
PAY_02351,CUST_0445,1955.56,netbanking,card_declined,15,100,1,7,5,0.714,1
PAY_02352,CUST_1306,1897.7,upi,checkout_abandoned,10,711,0,10,7,0.7,0
PAY_02353,CUST_0373,2074.36,upi,card_declined,23,1809,1,5,2,0.4,0
PAY_02354,CUST_0573,783.32,upi,network_timeout,4,1728,1,14,6,0.429,1
PAY_02355,CUST_2211,1960.14,card,insufficient_funds,10,1777,1,1,0,0.0,0
PAY_02356,CUST_2256,442.01,card,checkout_abandoned,23,1458,0,8,1,0.125,0
PAY_02357,CUST_2053,2852.76,wallet,network_timeout,16,392,0,0,0,0.75,0
PAY_02358,CUST_2190,744.97,card,network_timeout,20,422,1,6,6,1.0,1
PAY_02359,CUST_1915,4617.55,wallet,checkout_abandoned,6,2136,2,7,6,0.857,0
PAY_02360,CUST_1871,254.51,wallet,card_declined,7,188,1,12,6,0.5,0
PAY_02361,CUST_1967,6871.12,card,checkout_abandoned,10,1691,1,14,8,0.571,1
PAY_02362,CUST_1660,485.01,upi,card_declined,13,1296,1,11,6,0.545,0
PAY_02363,CUST_1935,689.24,card,network_timeout,14,93,1,14,12,0.857,1
PAY_02364,CUST_1108,2286.52,upi,checkout_abandoned,14,1822,0,1,1,1.0,0
PAY_02365,CUST_1797,2952.81,wallet,checkout_abandoned,5,1954,2,7,5,0.714,0
PAY_02366,CUST_0333,1434.88,netbanking,checkout_abandoned,21,1369,0,8,5,0.625,1
PAY_02367,CUST_0992,3676.17,wallet,insufficient_funds,19,2136,1,1,1,1.0,0
PAY_02368,CUST_1052,951.75,card,insufficient_funds,13,530,2,8,8,1.0,1
PAY_02369,CUST_1446,1307.39,upi,insufficient_funds,3,2062,1,0,0,0.75,0
PAY_02370,CUST_1814,1413.58,card,network_timeout,10,1204,2,9,6,0.667,0
PAY_02371,CUST_2472,1170.08,netbanking,network_timeout,8,1434,0,3,1,0.333,1
PAY_02372,CUST_1200,383.06,card,insufficient_funds,14,1147,1,14,5,0.357,0
PAY_02373,CUST_2024,1764.83,card,insufficient_funds,9,1922,0,4,3,0.75,0
PAY_02374,CUST_2457,1641.78,card,insufficient_funds,23,1700,1,9,9,1.0,0
PAY_02375,CUST_0636,4264.53,card,insufficient_funds,14,1751,0,9,7,0.778,1
PAY_02376,CUST_1574,643.41,card,card_declined,1,920,1,13,3,0.231,0
PAY_02377,CUST_0311,1079.24,card,checkout_abandoned,6,2020,0,5,5,1.0,0
PAY_02378,CUST_0404,4714.2,netbanking,network_timeout,15,1557,0,5,4,0.8,1
PAY_02379,CUST_1289,2276.0,netbanking,card_declined,3,751,2,10,6,0.6,0
PAY_02380,CUST_0196,2793.49,card,checkout_abandoned,1,561,2,0,0,0.75,0
